Time,Type,Length
27190597675000,MWr,40
27190597710000,MWr,40
27190597745000,MWr,40
27190597780000,MWr,40
27190597815000,MWr,40
27190597850000,MWr,40
27190597889000,MWr,40
27190598698000,MWr,40
27190598733000,MWr,40
27190598770000,MWr,40
27190598805000,MWr,40
27190598840000,MWr,40
27190598875000,MWr,40
27190598910000,MWr,40
27190598949000,MWr,40
27190598984000,MWr,40
27190599019000,MWr,40
27190599054000,MWr,40
27190599089000,MWr,40
27190599124000,MWr,40
27190599159000,MWr,40
27190599198000,MWr,40
27190599233000,MWr,40
27190599450000,MWr,40
27190599485000,MWr,40
27190599520000,MWr,40
27190599555000,MWr,40
27190599590000,MWr,40
27190599625000,MWr,40
27190599660000,MWr,40
27190599695000,MWr,40
27190599734000,MWr,40
27190599769000,MWr,40
27190599804000,MWr,40
27190599839000,MWr,40
27190599874000,MWr,40
27190599909000,MWr,40
27190599944000,MWr,40
27190599983000,MWr,40
27190600612000,MWr,40
27190600647000,MWr,40
27190600682000,MWr,40
27190600717000,MWr,40
27190600758000,MWr,40
27190600793000,MWr,40
27190600828000,MWr,40
27190600863000,MWr,40
27190600898000,MWr,40
27190600933000,MWr,40
27190600968000,MWr,40
27190601003000,MWr,40
27190601042000,MWr,40
27190601077000,MWr,40
27190601112000,MWr,40
27190601147000,MWr,40
27190601424000,MWr,4
27190601508000,MWr,1
27190604278000,MWr,1
27393945088000,MWr,1
27393945091000,MRd,1
27393945266000,CplD,1
27393945322000,MRd,10
27393945994000,MRd,1
27393946130000,CplD,10
27393946142000,CplD,1
27395178936000,MWr,4
27395179014000,MWr,1
27395190054000,MWr,1
27969965008000,MWr,1
27969965274000,MRd,1
27969965974000,CplD,1
27969966786000,MRd,1
27969967334000,CplD,1
27970070558000,MRd,10
27970078166000,CplD,10
27970675882000,MWr,4
27970677246000,MWr,1
27970686680000,MWr,1
27971572104000,MWr,1
27973414094000,MRd,10
27973421696000,CplD,10
27973602278000,MRd,c
27973609806000,CplD,c
27973653144000,MWr,4
27973653230000,MWr,1
27973663824000,MWr,1
28174254634000,MWr,1
28174254637000,MRd,1
28174254806000,CplD,1
28174254860000,MRd,10
28174255570000,MRd,1
28174255652000,CplD,10
28174255720000,CplD,1
28175408926000,MWr,4
28175409010000,MWr,1
28175510362000,MWr,1
28439143320000,MWr,1
28439143323000,MRd,1
28439144274000,CplD,1
28439145016000,MRd,1
28439145554000,CplD,1
28439154694000,MRd,10
28439155588000,CplD,10
28439736220000,MWr,4
28439737578000,MWr,1
28439749054000,MWr,1
28440931338000,MWr,1
28442471852000,MRd,10
28442479444000,CplD,10
28442479836000,MRd,80
28442479842000,MRd,80
28442479850000,MRd,80
28442479858000,MRd,80
28442479866000,MRd,80
28442479874000,MRd,80
28442479882000,MRd,80
28442479890000,MRd,80
28442480764000,CplD,40
28442480800500,CplD,40
28442480833000,CplD,40
28442480873500,CplD,40
28442480908000,CplD,40
28442480942500,CplD,40
28442480977000,CplD,40
28442481011500,CplD,40
28442481046000,CplD,40
28442481080500,CplD,40
28442481119000,CplD,40
28442481153500,CplD,40
28442481188000,CplD,40
28442481222500,CplD,40
28442481257000,CplD,40
28442481291500,CplD,40
28442482656000,MWr,4
28442482744000,MWr,1
28442547820000,MWr,1
28442585118000,MWr,1
28442585356000,MRd,10
28442586278000,CplD,10
28444781426000,MWr,4
28444781508000,MWr,1
28444788766000,MWr,1
28444835362000,MWr,1
28444835604000,MRd,10
28444836526000,CplD,10
28444836914000,MRd,80
28444836920000,MRd,80
28444836928000,MRd,80
28444836936000,MRd,80
28444836944000,MRd,80
28444836952000,MRd,80
28444836962000,MRd,80
28444836968000,MRd,80
28444837842000,CplD,40
28444837876500,CplD,40
28444837911000,CplD,40
28444837949500,CplD,40
28444837984000,CplD,40
28444838040000,CplD,40
28444838074500,CplD,40
28444838109000,CplD,40
28444838143500,CplD,40
28444838178000,CplD,40
28444838216500,CplD,40
28444838251000,CplD,40
28444838285500,CplD,40
28444838320000,CplD,40
28444838354500,CplD,40
28444838389000,CplD,40
28444923248000,MWr,4
28444923334000,MWr,1
28444940660000,MWr,1
28445059190000,MWr,1
28445059430000,MRd,10
28445060330000,CplD,10
28445060716000,MRd,80
28445060724000,MRd,80
28445060732000,MRd,80
28445060740000,MRd,80
28445060748000,MRd,80
28445060756000,MRd,80
28445060764000,MRd,80
28445060772000,MRd,80
28445061642000,CplD,40
28445061676500,CplD,40
28445061715000,CplD,40
28445061749500,CplD,40
28445061784000,CplD,40
28445061854000,CplD,40
28445061888500,CplD,40
28445061923000,CplD,40
28445061961500,CplD,40
28445061996000,CplD,40
28445062030500,CplD,40
28445062065000,CplD,40
28445062099500,CplD,40
28445062134000,CplD,40
28445062168500,CplD,40
28445062207000,CplD,40
28445063720000,MWr,4
28445063808000,MWr,1
28445095762000,MWr,1
28445121510000,MWr,1
28445121752000,MRd,10
28445122680000,CplD,10
28445123062000,MRd,80
28445123070000,MRd,80
28445123078000,MRd,80
28445123086000,MRd,80
28445123094000,MRd,80
28445123102000,MRd,80
28445123110000,MRd,80
28445123118000,MRd,80
28445123992000,CplD,40
28445124026500,CplD,40
28445124061000,CplD,40
28445124095500,CplD,40
28445124130000,CplD,40
28445124164500,CplD,40
28445124203000,CplD,40
28445124237500,CplD,40
28445124272000,CplD,40
28445124306500,CplD,40
28445124341000,CplD,40
28445124375500,CplD,40
28445124410000,CplD,40
28445124444500,CplD,40
28445124483000,CplD,40
28445124517500,CplD,40
28445125916000,MWr,4
28445125998000,MWr,1
28445128748000,MWr,1
28445143432000,MWr,1
28445143670000,MRd,10
28445144592000,CplD,10
28445144974000,MRd,80
28445144982000,MRd,80
28445144990000,MRd,80
28445144998000,MRd,80
28445145006000,MRd,80
28445145014000,MRd,80
28445145026000,MRd,80
28445145034000,MRd,80
28445145898000,CplD,40
28445145932500,CplD,40
28445145969000,CplD,40
28445146003500,CplD,40
28445146038000,CplD,40
28445146076500,CplD,40
28445146116000,CplD,40
28445146150500,CplD,40
28445146185000,CplD,40
28445146219500,CplD,40
28445146254000,CplD,40
28445146288500,CplD,40
28445146323000,CplD,40
28445146361500,CplD,40
28445146396000,CplD,40
28445146430500,CplD,40
28445147868000,MWr,4
28445147954000,MWr,1
28445150390000,MWr,1
28445160734000,MWr,1
28445160974000,MRd,10
28445161898000,CplD,10
28445162282000,MRd,80
28445162290000,MRd,80
28445162298000,MRd,80
28445162306000,MRd,80
28445162314000,MRd,80
28445162322000,MRd,80
28445162330000,MRd,80
28445162338000,MRd,80
28445162346000,MRd,80
28445162354000,MRd,80
28445162362000,MRd,80
28445162370000,MRd,80
28445162378000,MRd,80
28445162386000,MRd,80
28445162392000,MRd,80
28445162400000,MRd,80
28445163216000,CplD,40
28445163252000,CplD,40
28445163290500,CplD,40
28445163325000,CplD,40
28445163359500,CplD,40
28445163394000,CplD,40
28445163428500,CplD,40
28445163463000,CplD,40
28445163497500,CplD,40
28445163536000,CplD,40
28445163570500,CplD,40
28445163605000,CplD,40
28445163639500,CplD,40
28445163674000,CplD,40
28445163708500,CplD,40
28445163743000,CplD,40
28445163777500,CplD,40
28445163816000,CplD,40
28445163850500,CplD,40
28445163885000,CplD,40
28445163919500,CplD,40
28445163954000,CplD,10
28445163964500,CplD,30
28445163991000,CplD,40
28445164025500,CplD,40
28445164064000,CplD,40
28445164098500,CplD,40
28445164133000,CplD,40
28445164167500,CplD,40
28445164202000,CplD,40
28445164236500,CplD,40
28445164271000,CplD,40
28445164309500,CplD,40
28445166474000,MWr,4
28445166554000,MWr,1
28445168950000,MWr,1
28445177012000,MWr,1
28445177266000,MRd,10
28445178192000,CplD,10
28445178574000,MRd,80
28445178582000,MRd,80
28445178590000,MRd,80
28445178598000,MRd,80
28445178606000,MRd,80
28445178614000,MRd,80
28445178622000,MRd,80
28445178634000,MRd,80
28445179504000,CplD,40
28445179538500,CplD,40
28445179573000,CplD,40
28445179607500,CplD,40
28445179642000,CplD,40
28445179680500,CplD,40
28445179717000,CplD,40
28445179751500,CplD,40
28445179786000,CplD,40
28445179820500,CplD,40
28445179855000,CplD,40
28445179889500,CplD,40
28445179924000,CplD,40
28445179962500,CplD,40
28445179997000,CplD,40
28445180031500,CplD,40
28445181366000,MWr,4
28445181448000,MWr,1
28445183864000,MWr,1
28445205068000,MWr,1
28445205308000,MRd,10
28445206236000,CplD,10
28445206586000,MRd,4
28445206622000,MRd,80
28445206630000,MRd,80
28445206638000,MRd,80
28445206646000,MRd,80
28445206654000,MRd,80
28445206660000,MRd,80
28445206668000,MRd,80
28445206676000,MRd,80
28445207404000,CplD,4
28445207588000,CplD,40
28445207622500,CplD,40
28445207626000,MRd,80
28445207634000,MRd,80
28445207642000,MRd,80
28445207650000,MRd,80
28445207657000,CplD,40
28445207658000,MRd,80
28445207666000,MRd,80
28445207674000,MRd,80
28445207682000,MRd,80
28445207691500,CplD,40
28445207726000,CplD,40
28445207772000,CplD,40
28445207810500,CplD,40
28445207834000,MRd,80
28445207845000,CplD,40
28445207880500,CplD,40
28445207906000,MRd,80
28445207916000,CplD,40
28445207950500,CplD,40
28445207985000,CplD,40
28445207986000,MRd,80
28445208019500,CplD,40
28445208055000,CplD,40
28445208060000,MRd,80
28445208094500,CplD,40
28445208129000,CplD,40
28445208132000,MRd,80
28445208200000,MRd,80
28445208270000,MRd,80
28445208344000,MRd,80
28445208512000,CplD,40
28445208546500,CplD,40
28445208585000,CplD,40
28445208619500,CplD,40
28445208655000,CplD,40
28445208696000,CplD,40
28445208730500,CplD,40
28445208765000,CplD,40
28445208799500,CplD,40
28445208834000,CplD,40
28445208872500,CplD,40
28445208907000,CplD,40
28445208941500,CplD,40
28445208976000,CplD,40
28445209012500,CplD,40
28445209047000,CplD,40
28445209081500,CplD,40
28445209120000,CplD,40
28445209154500,CplD,40
28445209189000,CplD,40
28445209223500,CplD,40
28445209258000,CplD,40
28445209292500,CplD,40
28445209327000,CplD,10
28445209337500,CplD,30
28445209368000,CplD,40
28445209402500,CplD,40
28445209437000,CplD,40
28445209471500,CplD,40
28445209506000,CplD,40
28445209540500,CplD,40
28445209575000,CplD,40
28445209609500,CplD,40
28445211224000,MWr,4
28445211308000,MWr,1
28445213712000,MWr,1
28445238454000,MWr,1
28445238696000,MRd,10
28445239614000,CplD,10
28445239966000,MRd,4
28445239998000,MRd,80
28445240006000,MRd,80
28445240014000,MRd,80
28445240022000,MRd,80
28445240030000,MRd,80
28445240038000,MRd,80
28445240046000,MRd,80
28445240054000,MRd,80
28445240784000,CplD,4
28445240844000,CplD,40
28445240882500,CplD,40
28445240919000,CplD,40
28445240953500,CplD,40
28445240988000,CplD,40
28445241004000,MRd,80
28445241012000,MRd,80
28445241020000,MRd,80
28445241022500,CplD,40
28445241028000,MRd,80
28445241036000,MRd,80
28445241042000,MRd,80
28445241050000,MRd,80
28445241057000,CplD,40
28445241058000,MRd,80
28445241091500,CplD,40
28445241094000,MRd,80
28445241126000,CplD,40
28445241164500,CplD,40
28445241166000,MRd,80
28445241199000,CplD,40
28445241234500,CplD,40
28445241236000,MRd,80
28445241269000,CplD,40
28445241304000,MRd,80
28445241304500,CplD,40
28445241339000,CplD,40
28445241373500,CplD,40
28445241376000,MRd,80
28445241448000,MRd,80
28445241520000,MRd,80
28445241586000,MRd,80
28445241850000,CplD,40
28445241884500,CplD,40
28445241919000,CplD,40
28445241957500,CplD,40
28445241992000,CplD,40
28445242026500,CplD,40
28445242061000,CplD,40
28445242095500,CplD,40
28445242130000,CplD,40
28445242167500,CplD,40
28445242206000,CplD,40
28445242240500,CplD,40
28445242275000,CplD,40
28445242309500,CplD,40
28445242346000,CplD,40
28445242380500,CplD,40
28445242415000,CplD,40
28445242453500,CplD,40
28445242488000,CplD,40
28445242522500,CplD,40
28445242557000,CplD,40
28445242591500,CplD,40
28445242626000,CplD,40
28445242660500,CplD,40
28445242695000,CplD,40
28445242733500,CplD,40
28445242768000,CplD,40
28445242802500,CplD,40
28445242837000,CplD,40
28445242871500,CplD,40
28445242906000,CplD,40
28445242940500,CplD,40
28445244020000,MWr,4
28445244102000,MWr,1
28445246512000,MWr,1
28445281236000,MWr,1
28445281474000,MRd,10
28445282374000,CplD,10
28445282758000,MRd,80
28445282766000,MRd,80
28445282774000,MRd,80
28445282782000,MRd,80
28445282790000,MRd,80
28445282798000,MRd,80
28445282806000,MRd,80
28445282814000,MRd,80
28445283652000,CplD,40
28445283686500,CplD,40
28445283721000,CplD,40
28445283755500,CplD,40
28445283790000,CplD,40
28445283824500,CplD,40
28445283859000,CplD,40
28445283897500,CplD,40
28445283932000,CplD,40
28445283966500,CplD,40
28445284001000,CplD,40
28445284035500,CplD,40
28445284070000,CplD,40
28445284104500,CplD,40
28445284143000,CplD,40
28445284179500,CplD,40
28445285516000,MWr,4
28445285600000,MWr,1
28445287984000,MWr,1
28654495608000,MWr,1
28654495611000,MRd,1
28654495776000,CplD,1
28654495854000,MRd,10
28654496536000,MRd,1
28654496690000,CplD,1
28654496766000,CplD,10
28654854792000,MWr,4
28654854872000,MWr,1
28654865390000,MWr,1
28706886858000,MWr,1
28706886861000,MRd,1
28706887810000,CplD,1
28706888616000,MRd,1
28706889170000,CplD,1
28706936430000,MRd,10
28706943972000,CplD,10
28707581354000,MWr,4
28707582716000,MWr,1
28707592362000,MWr,1
28708114320000,MWr,1
28710315454000,MRd,10
28710322974000,CplD,10
28710327546000,MRd,80
28710327554000,MRd,80
28710327562000,MRd,80
28710327570000,MRd,80
28710327576000,MRd,80
28710328886000,CplD,40
28710328920500,CplD,40
28710328955000,CplD,40
28710328993500,CplD,40
28710329028000,CplD,40
28710329062500,CplD,40
28710329097000,CplD,40
28710329131500,CplD,40
28710329180000,CplD,40
28710329214500,CplD,40
28710364546000,MWr,40
28710364581000,MWr,40
28710364616000,MWr,40
28710364655000,MWr,40
28710364690000,MWr,40
28710364725000,MWr,40
28710364760000,MWr,40
28710364795000,MWr,40
28710364830000,MWr,40
28710364865000,MWr,40
28710364900000,MWr,40
28710364939000,MWr,40
28710364974000,MWr,40
28710365009000,MWr,40
28710365044000,MWr,40
28710365079000,MWr,40
28710365354000,MWr,4
28710365442000,MWr,1
28710376276000,MWr,1
28710474482000,MWr,1
28710474724000,MRd,10
28710475576000,CplD,10
28710475940000,MRd,10
28710476790000,CplD,10
28710477028000,MRd,8
28710477868000,CplD,8
28710494130000,MWr,40
28710494165000,MWr,40
28710494202000,MWr,40
28710494237000,MWr,40
28710494270000,MWr,40
28710494307000,MWr,40
28710494340000,MWr,40
28710494381000,MWr,40
28710494416000,MWr,40
28710494451000,MWr,40
28710494486000,MWr,40
28710494521000,MWr,40
28710494556000,MWr,40
28710494591000,MWr,40
28710494626000,MWr,40
28710494665000,MWr,40
28710496730000,MWr,40
28710496765000,MWr,40
28710496800000,MWr,40
28710496835000,MWr,40
28710496870000,MWr,40
28710496905000,MWr,40
28710496940000,MWr,40
28710496979000,MWr,40
28710497030000,MWr,40
28710497065000,MWr,40
28710497100000,MWr,40
28710497135000,MWr,40
28710497170000,MWr,40
28710497205000,MWr,40
28710497244000,MWr,40
28710497279000,MWr,40
28710498642000,MWr,40
28710498677000,MWr,40
28710498712000,MWr,40
28710498747000,MWr,40
28710498782000,MWr,40
28710498821000,MWr,40
28710498856000,MWr,40
28710498891000,MWr,40
28710498926000,MWr,40
28710498961000,MWr,40
28710498996000,MWr,40
28710499031000,MWr,40
28710499070000,MWr,40
28710499105000,MWr,40
28710499140000,MWr,40
28710499175000,MWr,40
28710500558000,MWr,40
28710500593000,MWr,40
28710500632000,MWr,40
28710500667000,MWr,40
28710500702000,MWr,40
28710500737000,MWr,40
28710500772000,MWr,40
28710500808000,MWr,40
28710503296000,MWr,40
28710503331000,MWr,40
28710503366000,MWr,40
28710503401000,MWr,40
28710503438000,MWr,40
28710503473000,MWr,40
28710503512000,MWr,40
28710503547000,MWr,40
28710503582000,MWr,40
28710503617000,MWr,40
28710503652000,MWr,40
28710503687000,MWr,40
28710503722000,MWr,40
28710503761000,MWr,40
28710503796000,MWr,40
28710503831000,MWr,40
28710503866000,MWr,40
28710503901000,MWr,40
28710503936000,MWr,40
28710503971000,MWr,40
28710504010000,MWr,40
28710504045000,MWr,40
28710504080000,MWr,40
28710504115000,MWr,40
28710519530000,MWr,40
28710519565000,MWr,40
28710519600000,MWr,40
28710519635000,MWr,40
28710519674000,MWr,40
28710519709000,MWr,40
28710519744000,MWr,40
28710519779000,MWr,40
28710519814000,MWr,40
28710519849000,MWr,40
28710519884000,MWr,40
28710519923000,MWr,40
28710519958000,MWr,40
28710519993000,MWr,40
28710520030000,MWr,40
28710520065000,MWr,40
28710521448000,MWr,40
28710521487000,MWr,40
28710521522000,MWr,40
28710521557000,MWr,40
28710521592000,MWr,40
28710521627000,MWr,40
28710521662000,MWr,40
28710521697000,MWr,40
28710521736000,MWr,40
28710521771000,MWr,40
28710521806000,MWr,40
28710521841000,MWr,40
28710521876000,MWr,40
28710521911000,MWr,40
28710521946000,MWr,40
28710521981000,MWr,40
28710523354000,MWr,40
28710523389000,MWr,40
28710523424000,MWr,40
28710523459000,MWr,40
28710523494000,MWr,40
28710523529000,MWr,40
28710523568000,MWr,40
28710523603000,MWr,40
28710523638000,MWr,40
28710523673000,MWr,40
28710523708000,MWr,40
28710523743000,MWr,40
28710523778000,MWr,40
28710523817000,MWr,40
28710523852000,MWr,40
28710523887000,MWr,40
28710525276000,MWr,40
28710525311000,MWr,40
28710525346000,MWr,40
28710525385000,MWr,40
28710525420000,MWr,40
28710525455000,MWr,40
28710525490000,MWr,40
28710525526000,MWr,40
28710530322000,MWr,40
28710530357000,MWr,40
28710530392000,MWr,40
28710530427000,MWr,40
28710530462000,MWr,40
28710530497000,MWr,40
28710530532000,MWr,40
28710530567000,MWr,40
28710530606000,MWr,40
28710530641000,MWr,40
28710530676000,MWr,40
28710530711000,MWr,40
28710530746000,MWr,40
28710530781000,MWr,40
28710530816000,MWr,40
28710530855000,MWr,40
28710530890000,MWr,40
28710530925000,MWr,40
28710530960000,MWr,40
28710530995000,MWr,40
28710531030000,MWr,40
28710531065000,MWr,40
28710531104000,MWr,40
28710531139000,MWr,40
28710531174000,MWr,40
28710531209000,MWr,40
28710531244000,MWr,40
28710531279000,MWr,40
28710531314000,MWr,40
28710531349000,MWr,40
28710531388000,MWr,40
28710531423000,MWr,40
28710531458000,MWr,40
28710531493000,MWr,40
28710531528000,MWr,40
28710531563000,MWr,40
28710531598000,MWr,40
28710531637000,MWr,40
28710531672000,MWr,40
28710531707000,MWr,40
28710531742000,MWr,40
28710531777000,MWr,40
28710531812000,MWr,40
28710531847000,MWr,40
28710531886000,MWr,40
28710531921000,MWr,40
28710531956000,MWr,40
28710531991000,MWr,40
28710532026000,MWr,40
28710532061000,MWr,40
28710532096000,MWr,40
28710532135000,MWr,40
28710532170000,MWr,40
28710532205000,MWr,40
28710532240000,MWr,40
28710532275000,MWr,40
28710533608000,MWr,40
28710533642500,MWr,40
28710533677000,MWr,40
28710533715500,MWr,40
28710533750000,MWr,40
28710533784500,MWr,40
28710533819000,MWr,40
28710533853500,MWr,40
28710533888000,MWr,40
28710533922500,MWr,40
28710533961000,MWr,40
28710533995500,MWr,40
28710534030000,MWr,40
28710534064500,MWr,40
28710534099000,MWr,40
28710534133500,MWr,40
28710534408000,MWr,4
28710534498000,MWr,1
28710591450000,MWr,1
28710670242000,MWr,1
28710670480000,MRd,10
28710671396000,CplD,10
28710671762000,MRd,10
28710672746000,CplD,10
28710672984000,MRd,10
28710673904000,CplD,10
28710674134000,MRd,4
28710675046000,CplD,4
28710695266000,MWr,40
28710695301000,MWr,40
28710695336000,MWr,40
28710695371000,MWr,40
28710695406000,MWr,40
28710695441000,MWr,40
28710695480000,MWr,40
28710695515000,MWr,40
28710695550000,MWr,40
28710695585000,MWr,40
28710695620000,MWr,40
28710695655000,MWr,40
28710695690000,MWr,40
28710695731000,MWr,40
28710695764000,MWr,40
28710695816000,MWr,40
28710697174000,MWr,40
28710697209000,MWr,40
28710697244000,MWr,40
28710697283000,MWr,40
28710697318000,MWr,40
28710697353000,MWr,40
28710697388000,MWr,40
28710697423000,MWr,40
28710697458000,MWr,40
28710697493000,MWr,40
28710697528000,MWr,40
28710697567000,MWr,40
28710697602000,MWr,40
28710697637000,MWr,40
28710697672000,MWr,40
28710697707000,MWr,40
28710699098000,MWr,40
28710699133000,MWr,40
28710699168000,MWr,40
28710699203000,MWr,40
28710699238000,MWr,40
28710699273000,MWr,40
28710699308000,MWr,40
28710699343000,MWr,40
28710699384000,MWr,40
28710699417000,MWr,40
28710699454000,MWr,40
28710699489000,MWr,40
28710699524000,MWr,40
28710699559000,MWr,40
28710699594000,MWr,40
28710699633000,MWr,40
28710701010000,MWr,40
28710701045000,MWr,40
28710701080000,MWr,40
28710701116000,MWr,40
28710702378000,MWr,40
28710702413000,MWr,40
28710702448000,MWr,40
28710702487000,MWr,40
28710702524000,MWr,40
28710702559000,MWr,40
28710702594000,MWr,40
28710702629000,MWr,40
28710702664000,MWr,40
28710702699000,MWr,40
28710702734000,MWr,40
28710702773000,MWr,40
28710703600000,MWr,40
28710703635000,MWr,40
28710703670000,MWr,40
28710703705000,MWr,40
28710703740000,MWr,40
28710703775000,MWr,40
28710703814000,MWr,40
28710703849000,MWr,40
28710703884000,MWr,40
28710703919000,MWr,40
28710703954000,MWr,40
28710703989000,MWr,40
28710704024000,MWr,40
28710704065000,MWr,40
28710704098000,MWr,40
28710704135000,MWr,40
28710705510000,MWr,40
28710705547000,MWr,40
28710705582000,MWr,40
28710705621000,MWr,40
28710705656000,MWr,40
28710705691000,MWr,40
28710705726000,MWr,40
28710705761000,MWr,40
28710705796000,MWr,40
28710705831000,MWr,40
28710705866000,MWr,40
28710705905000,MWr,40
28710705940000,MWr,40
28710705975000,MWr,40
28710706010000,MWr,40
28710706045000,MWr,40
28710707426000,MWr,40
28710707465000,MWr,40
28710707500000,MWr,40
28710707535000,MWr,40
28710707570000,MWr,40
28710707605000,MWr,40
28710707640000,MWr,40
28710707675000,MWr,40
28710707714000,MWr,40
28710707749000,MWr,40
28710707784000,MWr,40
28710707819000,MWr,40
28710707866000,MWr,40
28710707901000,MWr,40
28710707936000,MWr,40
28710707977000,MWr,40
28710709348000,MWr,40
28710709383000,MWr,40
28710709418000,MWr,40
28710709453000,MWr,40
28710709488000,MWr,40
28710709527000,MWr,40
28710709564000,MWr,40
28710709599000,MWr,40
28710709634000,MWr,40
28710709669000,MWr,40
28710709704000,MWr,40
28710709739000,MWr,40
28710709774000,MWr,40
28710709813000,MWr,40
28710709848000,MWr,40
28710709883000,MWr,40
28710711932000,MWr,40
28710711967000,MWr,40
28710712002000,MWr,40
28710712037000,MWr,40
28710712072000,MWr,40
28710712107000,MWr,40
28710712146000,MWr,40
28710712181000,MWr,40
28710712216000,MWr,40
28710712251000,MWr,40
28710712286000,MWr,40
28710712321000,MWr,40
28710712356000,MWr,40
28710712395000,MWr,40
28710712430000,MWr,40
28710712465000,MWr,40
28710713844000,MWr,40
28710713890000,MWr,40
28710713925000,MWr,40
28710713964000,MWr,40
28710714001000,MWr,40
28710714036000,MWr,40
28710714071000,MWr,40
28710714106000,MWr,40
28710714141000,MWr,40
28710714176000,MWr,40
28710714211000,MWr,40
28710714250000,MWr,40
28710714285000,MWr,40
28710714320000,MWr,40
28710714355000,MWr,40
28710714390000,MWr,40
28710715752000,MWr,40
28710715791000,MWr,40
28710715826000,MWr,40
28710715861000,MWr,40
28710715896000,MWr,40
28710715931000,MWr,40
28710715966000,MWr,40
28710716001000,MWr,40
28710716036000,MWr,40
28710716075000,MWr,40
28710716110000,MWr,40
28710716145000,MWr,40
28710716180000,MWr,40
28710716215000,MWr,40
28710716250000,MWr,40
28710716285000,MWr,40
28710717678000,MWr,40
28710717713000,MWr,40
28710717748000,MWr,40
28710717783000,MWr,40
28710717818000,MWr,40
28710717853000,MWr,40
28710717892000,MWr,40
28710717929000,MWr,40
28710717962000,MWr,40
28710717997000,MWr,40
28710718034000,MWr,40
28710718069000,MWr,40
28710718104000,MWr,40
28710718143000,MWr,40
28710718178000,MWr,40
28710718213000,MWr,40
28710720268000,MWr,40
28710720303000,MWr,40
28710720338000,MWr,40
28710720373000,MWr,40
28710720408000,MWr,40
28710720443000,MWr,40
28710720482000,MWr,40
28710720517000,MWr,40
28710720552000,MWr,40
28710720587000,MWr,40
28710720622000,MWr,40
28710720657000,MWr,40
28710720692000,MWr,40
28710720731000,MWr,40
28710720766000,MWr,40
28710720801000,MWr,40
28710721084000,MWr,40
28710721119000,MWr,40
28710721154000,MWr,40
28710721189000,MWr,40
28710721224000,MWr,40
28710721263000,MWr,40
28710721298000,MWr,40
28710721333000,MWr,40
28710721368000,MWr,40
28710721405000,MWr,40
28710721438000,MWr,40
28710721473000,MWr,40
28710721512000,MWr,40
28710721547000,MWr,40
28710721584000,MWr,40
28710721619000,MWr,40
28710722182000,MWr,40
28710722217000,MWr,40
28710722252000,MWr,40
28710722287000,MWr,40
28710722326000,MWr,40
28710722361000,MWr,40
28710722396000,MWr,40
28710722431000,MWr,40
28710722466000,MWr,40
28710722501000,MWr,40
28710722536000,MWr,40
28710722575000,MWr,40
28710722610000,MWr,40
28710722645000,MWr,40
28710722680000,MWr,40
28710722715000,MWr,40
28710722998000,MWr,40
28710723033000,MWr,40
28710723072000,MWr,40
28710723107000,MWr,40
28710723142000,MWr,40
28710723177000,MWr,40
28710723212000,MWr,40
28710723247000,MWr,40
28710723282000,MWr,40
28710723317000,MWr,40
28710723356000,MWr,40
28710723391000,MWr,40
28710723426000,MWr,40
28710723461000,MWr,40
28710723496000,MWr,40
28710723531000,MWr,40
28710724088000,MWr,40
28710724127000,MWr,40
28710724162000,MWr,40
28710724197000,MWr,40
28710724232000,MWr,40
28710724267000,MWr,40
28710724302000,MWr,40
28710724337000,MWr,40
28710724376000,MWr,40
28710724411000,MWr,40
28710724446000,MWr,40
28710724481000,MWr,40
28710724516000,MWr,40
28710724551000,MWr,40
28710724586000,MWr,40
28710724621000,MWr,40
28710724916000,MWr,40
28710724951000,MWr,40
28710724986000,MWr,40
28710725021000,MWr,40
28710725056000,MWr,40
28710725091000,MWr,40
28710725126000,MWr,40
28710725165000,MWr,40
28710725200000,MWr,40
28710725235000,MWr,40
28710725270000,MWr,40
28710725305000,MWr,40
28710725340000,MWr,40
28710725375000,MWr,40
28710725414000,MWr,40
28710725449000,MWr,40
28710726010000,MWr,40
28710726045000,MWr,40
28710726080000,MWr,40
28710726115000,MWr,40
28710726150000,MWr,40
28710726185000,MWr,40
28710726224000,MWr,40
28710726259000,MWr,40
28710726294000,MWr,40
28710726329000,MWr,40
28710726364000,MWr,40
28710726399000,MWr,40
28710726434000,MWr,40
28710726473000,MWr,40
28710726508000,MWr,40
28710726543000,MWr,40
28710726818000,MWr,4
28710726900000,MWr,1
28710732492000,MWr,1
28917717412000,MWr,1
28917717415000,MRd,1
28917717734000,CplD,1
28917717926000,MRd,10
28917718546000,MRd,1
28917718780000,CplD,1
28917727428000,CplD,10
28919021122000,MWr,4
28919021182000,MWr,1
28919032002000,MWr,1
29656552800000,MWr,1
29656552803000,MRd,1
29656553754000,CplD,1
29656554490000,MRd,1
29656555036000,CplD,1
29656624816000,MRd,10
29656632342000,CplD,10
29657246104000,MWr,4
29657247462000,MWr,1
29657256802000,MWr,1
29658123026000,MWr,1
29659982102000,MRd,10
29659989626000,CplD,10
29659989992000,MRd,e
29659990842000,CplD,e
29660035326000,MWr,2
29660035464000,MRd,2
29660042912000,CplD,2
29660043336000,MWr,40
29660043371000,MWr,40
29660043410000,MWr,40
29660043445000,MWr,40
29660043480000,MWr,40
29660043515000,MWr,40
29660043550000,MWr,40
29660043587000,MWr,40
